Monthly Income,Rent/Housing,Food & Groceries,Entertainment & Shopping,Travel & Transport,Savings/Investments,Financial Wellness Category,Personalized Recommendation
,44039.0,33701.0,,15969.0,,Thriving,Excellent! Consider investments for growth.
114179.0,27757.0,21241.0,6491.0,10065.0,10849.0,Stable,You're on track! Try to boost savings gradually.
153121.0,37224.0,28486.0,8705.0,13498.0,54440.0,Thriving,Excellent! Consider investments for growth.
,33970.0,25995.0,7944.0,12318.0,19983.0,Stable,You're on track! Try to boost savings gradually.
135142.0,32853.0,25141.0,7682.0,11913.0,37587.0,Thriving,Excellent! Consider investments for growth.
93963.0,22842.0,17480.0,5341.0,8283.0,19090.0,Thriving,Excellent! Consider investments for growth.
75393.0,18328.0,14025.0,4286.0,6646.0,29405.0,Thriving,Excellent! Consider investments for growth.
140900.0,34253.0,26212.0,8010.0,12421.0,8582.0,Stable,You're on track! Try to boost savings gradually.
154092.0,37460.0,28666.0,8760.0,13584.0,33901.0,Thriving,Excellent! Consider investments for growth.
115648.0,28114.0,21514.0,6574.0,10195.0,32112.0,Thriving,Excellent! Consider investments for growth.
89286.0,21705.0,16610.0,5075.0,7871.0,20797.0,Thriving,Excellent! Consider investments for growth.
94859.0,23060.0,17647.0,5392.0,,,Thriving,Excellent! Consider investments for growth.
192851.0,,35877.0,,17001.0,11260.0,Stable,You're on track! Try to boost savings gradually.
178492.0,43392.0,33206.0,10147.0,15735.0,22866.0,Stable,You're on track! Try to boost savings gradually.
36052.0,8764.0,6707.0,2049.0,3178.0,1727.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
26910.0,6541.0,5006.0,1529.0,2372.0,4872.0,Stable,You're on track! Try to boost savings gradually.
194023.0,47168.0,36095.0,11030.0,17104.0,22130.0,Stable,You're on track! Try to boost savings gradually.
163026.0,39632.0,30328.0,9268.0,14372.0,34926.0,Thriving,Excellent! Consider investments for growth.
110353.0,26827.0,20529.0,6273.0,9728.0,35347.0,Thriving,Excellent! Consider investments for growth.
88385.0,21486.0,16442.0,5024.0,7791.0,33576.0,Thriving,Excellent! Consider investments for growth.
108340.0,,20155.0,6159.0,9551.0,10537.0,Stable,You're on track! Try to boost savings gradually.
65028.0,15808.0,12097.0,3696.0,5732.0,8189.0,,You're on track! Try to boost savings gradually.
95766.0,23281.0,17816.0,5444.0,,32486.0,Thriving,Excellent! Consider investments for growth.
28706.0,6978.0,5340.0,1631.0,2530.0,7813.0,Thriving,Excellent! Consider investments for growth.
52556.0,,9777.0,2987.0,4633.0,11182.0,Thriving,Excellent! Consider investments for growth.
98797.0,24018.0,18379.0,5616.0,8709.0,25165.0,Thriving,Excellent! Consider investments for growth.
182993.0,44486.0,34043.0,10403.0,16132.0,22824.0,Stable,You're on track! Try to boost savings gradually.
47624.0,11577.0,8859.0,2707.0,4198.0,17486.0,Thriving,Excellent! Consider investments for growth.
125487.0,30506.0,23345.0,7134.0,11062.0,1718.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
28155.0,6844.0,5237.0,1600.0,2482.0,2276.0,Stable,You're on track! Try to boost savings gradually.
43236.0,10510.0,8043.0,2457.0,3811.0,8809.0,Thriving,Excellent! Consider investments for growth.
50087.0,12176.0,9318.0,2847.0,4415.0,3292.0,Stable,You're on track! Try to boost savings gradually.
105981.0,25764.0,19716.0,6025.0,9343.0,33978.0,Thriving,Excellent! Consider investments for growth.
32666.0,7941.0,6077.0,1857.0,2879.0,8465.0,Thriving,Excellent! Consider investments for growth.
199476.0,48493.0,37110.0,11340.0,17585.0,27239.0,Stable,You're on track! Try to boost savings gradually.
128099.0,31141.0,23831.0,7282.0,11292.0,5085.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
145885.0,35465.0,27140.0,8293.0,,38671.0,Thriving,Excellent! Consider investments for growth.
119071.0,28946.0,22151.0,6769.0,10497.0,21320.0,Stable,You're on track! Try to boost savings gradually.
34153.0,8302.0,6353.0,1941.0,3010.0,12748.0,Thriving,Excellent! Consider investments for growth.
137858.0,33514.0,25646.0,7837.0,12153.0,53363.0,Thriving,Excellent! Consider investments for growth.
176104.0,42811.0,32761.0,10011.0,15524.0,29702.0,Stable,You're on track! Try to boost savings gradually.
38639.0,9393.0,7188.0,2196.0,3406.0,11191.0,Thriving,Excellent! Consider investments for growth.
189695.0,46115.0,35290.0,10784.0,16723.0,73960.0,Thriving,Excellent! Consider investments for growth.
193952.0,47150.0,36082.0,11026.0,17098.0,34359.0,Stable,You're on track! Try to boost savings gradually.
135053.0,32832.0,25124.0,7677.0,11905.0,49169.0,Thriving,Excellent! Consider investments for growth.
84881.0,20635.0,15791.0,4825.0,7482.0,25210.0,Thriving,Excellent! Consider investments for growth.
81087.0,,15085.0,4609.0,7148.0,24152.0,Thriving,Excellent! Consider investments for growth.
188918.0,45927.0,35145.0,10740.0,16654.0,22415.0,Stable,You're on track! Try to boost savings gradually.
123754.0,30085.0,23022.0,7035.0,10909.0,22090.0,Stable,You're on track! Try to boost savings gradually.
21605.0,5252.0,4019.0,1228.0,1904.0,5528.0,Thriving,Excellent! Consider investments for growth.
151373.0,36799.0,28161.0,8605.0,13344.0,60383.0,Thriving,Excellent! Consider investments for growth.
176498.0,42907.0,32835.0,10034.0,15559.0,65031.0,Thriving,Excellent! Consider investments for growth.
95629.0,23247.0,17790.0,5436.0,8430.0,23288.0,Thriving,Excellent! Consider investments for growth.
,40883.0,31286.0,9560.0,14825.0,49943.0,Thriving,Excellent! Consider investments for growth.
124263.0,30209.0,23117.0,7064.0,10954.0,253.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
119657.0,29089.0,22260.0,6802.0,10548.0,143465.16024803498,Thriving,Excellent! Consider investments for growth.
31938.0,7764.0,5941.0,1815.0,2815.0,11714.0,Thriving,Excellent! Consider investments for growth.
145911.0,35471.0,27144.0,8295.0,12863.0,50751.0,Thriving,Excellent! Consider investments for growth.
97231.0,23637.0,18088.0,5527.0,8571.0,3466.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
65648.0,15959.0,12213.0,3732.0,5787.0,24171.0,Thriving,Excellent! Consider investments for growth.
,20499.0,15687.0,4793.0,7433.0,,Stable,You're on track! Try to boost savings gradually.
179210.0,43567.0,33339.0,10188.0,15798.0,8217.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
,36903.0,28240.0,8629.0,13382.0,56165.0,Thriving,Excellent! Consider investments for growth.
21759.0,5289.0,4047.0,1237.0,1918.0,2181.0,Stable,You're on track! Try to boost savings gradually.
101317.0,24630.0,18848.0,5759.0,8931.0,,Stable,You're on track! Try to boost savings gradually.
27896.0,6781.0,5189.0,1585.0,2459.0,7457.0,Thriving,Excellent! Consider investments for growth.
152130.0,36983.0,28301.0,8648.0,13411.0,48972.0,Thriving,Excellent! Consider investments for growth.
164528.0,39997.0,30608.0,9353.0,14504.0,26974.0,Stable,You're on track! Try to boost savings gradually.
193063.0,46934.0,35917.0,10975.0,17020.0,20302.0,Stable,You're on track! Try to boost savings gradually.
159978.0,38891.0,29761.0,9094.0,14103.0,49767.0,Thriving,Excellent! Consider investments for growth.
,27976.0,21409.0,6542.0,10145.0,22868.0,Stable,You're on track! Try to boost savings gradually.
106925.0,25994.0,19892.0,6078.0,9426.0,27051.0,Thriving,Excellent! Consider investments for growth.
133132.0,32365.0,,7568.0,11736.0,11.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
56321.0,13691.0,10477.0,3201.0,4965.0,15799.0,Thriving,Excellent! Consider investments for growth.
54084.0,13148.0,10061.0,,4767.0,16336.0,Thriving,Excellent! Consider investments for growth.
148301.0,36052.0,27589.0,8430.0,13073.0,49598.0,Thriving,Excellent! Consider investments for growth.
140975.0,34271.0,26226.0,8014.0,12428.0,43710.0,Thriving,Excellent! Consider investments for growth.
157701.0,38338.0,29338.0,8965.0,13902.0,12606.0,Stable,You're on track! Try to boost savings gradually.
198773.0,,,11300.0,17523.0,69518.0,Thriving,Excellent! Consider investments for growth.
37073.0,9012.0,6896.0,2107.0,3268.0,9387.0,Thriving,Excellent! Consider investments for growth.
193416.0,47020.0,35982.0,10995.0,17051.0,59591.0,Thriving,Excellent! Consider investments for growth.
26102.0,6345.0,4855.0,1483.0,2301.0,7033.0,Thriving,Excellent! Consider investments for growth.
153629.0,37348.0,28580.0,8733.0,13543.0,5445.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
75230.0,18288.0,13995.0,4276.0,6632.0,24453.0,Thriving,Excellent! Consider investments for growth.
196168.0,47689.0,,11152.0,17293.0,76131.0,Thriving,Excellent! Consider investments for growth.
130133.0,31636.0,24209.0,7398.0,11472.0,14985.0,Stable,You're on track! Try to boost savings gradually.
51367.0,12487.0,,2920.0,4528.0,11418.0,Thriving,Excellent! Consider investments for growth.
178357.0,43359.0,33181.0,,15723.0,42708.0,Thriving,Excellent! Consider investments for growth.
195006.0,47407.0,36278.0,11086.0,17191.0,,At Risk,Critical: Immediate spending review needed. Focus on necessities.
22023.0,5353.0,4097.0,1252.0,1941.0,5108.0,Thriving,Excellent! Consider investments for growth.
123677.0,30066.0,23008.0,7031.0,10903.0,38200.0,Thriving,Excellent! Consider investments for growth.
108199.0,26303.0,20129.0,6151.0,9538.0,26928.0,Thriving,Excellent! Consider investments for growth.
123145.0,29937.0,22909.0,7000.0,10856.0,44459.0,Thriving,Excellent! Consider investments for growth.
37071.0,9012.0,6896.0,2107.0,3268.0,7503.0,Thriving,Excellent! Consider investments for growth.
195150.0,47442.0,36305.0,,17203.0,56404.0,Thriving,Excellent! Consider investments for growth.
64482.0,15675.0,11996.0,3665.0,5684.0,18974.0,Thriving,Excellent! Consider investments for growth.
,35171.0,,8224.0,12754.0,32808.0,Thriving,Excellent! Consider investments for growth.
72329.0,17583.0,13455.0,4111.0,6376.0,17357.0,Thriving,Excellent! Consider investments for growth.
131562.0,31983.0,24475.0,7479.0,11598.0,36900.0,Thriving,Excellent! Consider investments for growth.
29077.0,7068.0,5409.0,1653.0,2563.0,614.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
101912.0,24775.0,18959.0,5793.0,8984.0,8375.0,Stable,You're on track! Try to boost savings gradually.
71745.0,17441.0,13347.0,4078.0,6324.0,27104.0,Thriving,Excellent! Consider investments for growth.
187807.0,154422.08642231123,34939.0,,16556.0,13069.0,Stable,You're on track! Try to boost savings gradually.
192627.0,46828.0,35835.0,10950.0,16981.0,18228.0,Stable,You're on track! Try to boost savings gradually.
,14681.0,11234.0,3433.0,5323.0,18723.0,Thriving,Excellent! Consider investments for growth.
144049.0,35019.0,26798.0,8189.0,12699.0,56586.0,Thriving,Excellent! Consider investments for growth.
21622.0,5256.0,4022.0,1229.0,1906.0,7994.0,Thriving,Excellent! Consider investments for growth.
35151.0,8545.0,6539.0,1998.0,3098.0,11776.0,Thriving,Excellent! Consider investments for growth.
145150.0,35286.0,27003.0,8251.0,12796.0,,,Excellent! Consider investments for growth.
109818.0,26697.0,20430.0,6243.0,9681.0,27000.0,Thriving,Excellent! Consider investments for growth.
,16251.0,12436.0,3800.0,5893.0,15947.0,Thriving,Excellent! Consider investments for growth.
123746.0,30083.0,23021.0,7035.0,10909.0,41502.0,,Excellent! Consider investments for growth.
,47666.0,36476.0,11146.0,17285.0,46828.0,Thriving,Excellent! Consider investments for growth.
188229.0,45759.0,35017.0,10700.0,,65796.0,Thriving,Excellent! Consider investments for growth.
46790.0,11374.0,,2660.0,4124.0,10618.0,Thriving,Excellent! Consider investments for growth.
175130.0,42575.0,32580.0,9956.0,15439.0,49696.0,Thriving,Excellent! Consider investments for growth.
85455.0,20774.0,15897.0,4858.0,7533.0,1129.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
89669.0,21799.0,16681.0,5097.0,7905.0,19175.0,Thriving,Excellent! Consider investments for growth.
153789.0,37387.0,28610.0,8742.0,13557.0,6099.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
143786.0,34955.0,26749.0,8174.0,12675.0,18925.0,Stable,You're on track! Try to boost savings gradually.
25486.0,6195.0,4741.0,,2246.0,6009.0,Thriving,Excellent! Consider investments for growth.
69104.0,16799.0,12855.0,3928.0,6092.0,2415.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
37159.0,9033.0,6912.0,2112.0,3275.0,,Stable,You're on track! Try to boost savings gradually.
92847.0,22571.0,17273.0,5278.0,8185.0,35267.0,Thriving,Excellent! Consider investments for growth.
163087.0,39647.0,30340.0,9271.0,14377.0,18128.0,Stable,You're on track! Try to boost savings gradually.
156321.0,38002.0,29081.0,8886.0,13780.0,52159.0,Thriving,Excellent! Consider investments for growth.
183379.0,44580.0,34115.0,10425.0,16166.0,62771.0,Thriving,Excellent! Consider investments for growth.
113980.0,27709.0,21204.0,6479.0,10048.0,36496.0,Thriving,Excellent! Consider investments for growth.
162483.0,39500.0,30227.0,9237.0,14324.0,31097.0,Stable,You're on track! Try to boost savings gradually.
63541.0,15447.0,11821.0,3612.0,5601.0,22304.0,Thriving,Excellent! Consider investments for growth.
147118.0,35765.0,27369.0,8363.0,12969.0,50617.0,,Excellent! Consider investments for growth.
117756.0,28627.0,21907.0,6694.0,,1679.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
,,31853.0,9734.0,,8787.0,Stable,You're on track! Try to boost savings gradually.
174222.0,,32411.0,9904.0,15359.0,66473.0,Thriving,Excellent! Consider investments for growth.
129945.0,31590.0,24174.0,7387.0,11455.0,11656.0,Stable,You're on track! Try to boost savings gradually.
29283.0,7118.0,5447.0,1664.0,2581.0,6817.0,Thriving,Excellent! Consider investments for growth.
34382.0,8358.0,6396.0,1954.0,3031.0,5949.0,Stable,You're on track! Try to boost savings gradually.
174893.0,42517.0,32536.0,9942.0,15418.0,62228.0,,Excellent! Consider investments for growth.
79676.0,19369.0,14822.0,4529.0,7024.0,19987.0,Thriving,Excellent! Consider investments for growth.
21015.0,5108.0,3909.0,1194.0,1852.0,4346.0,Thriving,Excellent! Consider investments for growth.
86617.0,21057.0,16114.0,4924.0,7635.0,21087.0,Thriving,Excellent! Consider investments for growth.
119299.0,29002.0,22194.0,6782.0,10517.0,3421.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
175002.0,42544.0,32556.0,9948.0,15427.0,35992.0,,Excellent! Consider investments for growth.
41563.0,10104.0,7732.0,2362.0,3664.0,14811.0,Thriving,Excellent! Consider investments for growth.
181426.0,44105.0,33752.0,10314.0,15994.0,39843.0,Thriving,Excellent! Consider investments for growth.
176570.0,42925.0,,10038.0,15566.0,58696.0,,Excellent! Consider investments for growth.
166922.0,40579.0,31053.0,9489.0,14715.0,37451.0,Thriving,Excellent! Consider investments for growth.
125595.0,30532.0,23365.0,7140.0,11072.0,46630.0,Thriving,Excellent! Consider investments for growth.
187296.0,45532.0,34844.0,10647.0,16511.0,40070.0,Thriving,Excellent! Consider investments for growth.
127539.0,31005.0,23727.0,,11243.0,44414.0,Thriving,Excellent! Consider investments for growth.
51598.0,12543.0,9599.0,2933.0,4548.0,19099.0,Thriving,Excellent! Consider investments for growth.
145501.0,35372.0,27068.0,8271.0,12827.0,45827.0,Thriving,Excellent! Consider investments for growth.
160507.0,39020.0,29860.0,9124.0,,61446.0,Thriving,Excellent! Consider investments for growth.
132221.0,32143.0,24598.0,7516.0,11656.0,30618.0,Thriving,Excellent! Consider investments for growth.
49118.0,11940.0,9137.0,2792.0,4330.0,,Thriving,Excellent! Consider investments for growth.
20846.0,5067.0,3878.0,1185.0,1837.0,6230.0,Thriving,Excellent! Consider investments for growth.
31303.0,7609.0,5823.0,1779.0,2759.0,4027.0,Stable,You're on track! Try to boost savings gradually.
160975.0,39133.0,29947.0,9151.0,14191.0,213670.52551698865,Thriving,Excellent! Consider investments for growth.
103524.0,25167.0,19259.0,5885.0,9126.0,31395.0,Thriving,Excellent! Consider investments for growth.
164302.0,39942.0,30566.0,,14484.0,57906.0,Thriving,Excellent! Consider investments for growth.
,36550.0,27970.0,8547.0,13254.0,44972.0,Thriving,Excellent! Consider investments for growth.
49430.0,12016.0,9195.0,2810.0,4357.0,14861.0,Thriving,Excellent! Consider investments for growth.
,14187.0,,3317.0,,1673.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
81916.0,19914.0,15239.0,4656.0,7221.0,22289.0,Thriving,Excellent! Consider investments for growth.
126532.0,,23539.0,7193.0,11154.0,4210.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
146267.0,35558.0,,8315.0,12894.0,205943.15377449602,Thriving,Excellent! Consider investments for growth.
174243.0,42359.0,32415.0,9905.0,15360.0,50456.0,Thriving,Excellent! Consider investments for growth.
187527.0,45588.0,34887.0,10661.0,16531.0,57590.0,Thriving,Excellent! Consider investments for growth.
156848.0,38130.0,29179.0,8916.0,13827.0,46776.0,Thriving,Excellent! Consider investments for growth.
